Model 0x241c0
  size 204 out of 214
  interface=0x24258
  repeats=0 at 0x241f0
  # d rho mu rough P Prough theta thetarough
  172 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  173 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  174 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  175 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  176 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  177 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  178 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  179 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  180 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  181 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  182 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  183 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  184 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  185 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  186 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  187 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  188 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  189 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  190 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  191 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  192 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  193 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  194 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  195 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  196 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  197 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  198 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  199 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  200 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  201 4.55999 -3.45642e-07 5.51329e-09 10 0 0 270 0
  202 2.79641 2.83069e-06 3.76745e-09 10 0 0 270 0
  203 0 5.97402e-06 4.69606e-11 3.9103 0 0 270 0
