#Datafile 0: 12v2b006_nobkgr_corr.refl ; 
#      Generation        Chisq_best       Fe fraction              d V1            d FeV1              d V2            d FeV2              d Pd             MgO:V             V:FeV              V:Pd            Pd:Air       FeV packing         V packing        Pd packing       MgO packing
#                  parameter range:      0.1,1               1,50              1,50              1,50              1,50              1,200             0,10              0,10              0,10              0,10            0.9,1.1           0.9,1.1           0.9,1.1           0.9,1.1     
# --------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- ----------------- -----------------
# Startup command (/Users/pkienzle/data/joe-2sl): ./fit -S
               32           14.9675          0.112799           3.84911           41.8423           2.07051           4.15215           3.82713           4.11178             1.758           5.60292           2.97997           1.04883          0.959828          0.913356          0.997895
               32            14.966          0.113824            3.9523           41.8326           2.29093           3.90137           3.81567           4.15863           1.72943           5.64211           2.99236           1.04883          0.960387          0.914087          0.997829
               32           14.9366          0.115129           4.06222           41.7345           2.51488            3.6608           4.22755           4.20044           1.62302           5.70438           2.94939           1.04728          0.960101          0.914801           0.99825
               32           14.9156          0.113072           3.91659           41.8846           2.19316           3.99597            4.2469           4.14749           1.68531           5.63585           2.98335           1.04806          0.959786          0.913309          0.997937
               32           14.8829          0.113259           3.95448           41.8942           2.25047           3.92199           4.82338           4.16541           1.58893           5.66794           2.95179           1.04654          0.959178          0.913142          0.998316
               32           14.8761          0.114811           4.08609           41.5358           2.29228           3.88956           4.96908           4.13815           1.52917           5.70011           2.89009           1.04544          0.958438          0.914355          0.998423
               32           14.8667          0.113294           4.06263           41.6896           2.13629           4.06352           5.23318             4.094           1.51762           5.68505           2.87811           1.04508          0.957678          0.913214          0.998133
               32           14.8593          0.113782           4.00441           41.5155           2.05398           4.15411           4.88883           4.12274           1.58555           5.65374           2.93829           1.04678          0.958307          0.912966           0.99746
               32           14.8587          0.114823           4.12383           41.4997           2.26615           3.92329           5.37995           4.15038           1.46511           5.72393           2.86918            1.0447          0.957637          0.913538          0.998015
               32           14.8509          0.114525           4.08312           41.6219           2.16339           4.02269           4.74445            4.1221           1.56525           5.68433           2.89025           1.04628          0.958047          0.913597          0.997454
               32           14.8438          0.114635            4.0861           41.7013           2.09597           4.07817           4.49434            4.0991           1.59535           5.67025           2.87965           1.04678          0.957858          0.913619          0.997007
               32           14.8342          0.113877           4.06508           41.5534           2.08919           4.12979            4.8786           4.13518           1.56928           5.68123           2.91319           1.04655           0.95786          0.912612          0.997011
               32           14.8294          0.114052           4.09603           41.6614           2.10439           4.07602           4.96645           4.12177            1.5457           5.68902           2.89173           1.04594          0.957681          0.913028          0.997317
               32           14.8142          0.113734           4.10391           41.7686           2.01713           4.14573           5.00194           4.10659           1.54479           5.68498           2.88255           1.04588          0.957268          0.912613          0.997022
               32           14.8018          0.114845           4.17447           41.4571           2.05589           4.13267           5.10066           4.10533           1.51093            5.6996           2.85822           1.04552           0.95684            0.9132          0.996807
               32           14.7838          0.115366           4.25564           41.3285           1.96427           4.22531           5.21154           4.08098           1.48249           5.70896            2.8225           1.04514          0.955873          0.913116          0.996158
               32           14.7807          0.113885           4.09377           41.6763           1.84206           4.34043            4.8533           4.06579           1.57426           5.65258           2.86678           1.04642          0.956524          0.912393          0.996232
               32           14.7647          0.113517           4.08029           41.7374            1.6431           4.54097           4.78461           4.02742           1.59776           5.62544           2.85369           1.04677          0.955763          0.911769           0.99554
               32           14.7493          0.115118           4.23972           41.4951           1.82604           4.36057           4.91832           4.05851           1.52354           5.69264           2.80815           1.04596          0.955296          0.912429          0.995116
               32           14.7268          0.116313           4.35429           41.3246           1.74118           4.45598           4.87411           4.04175             1.496           5.71421           2.75177           1.04584          0.953974          0.912367          0.993847
               32           14.7191          0.114024           4.23542           41.5999           1.51389           4.65977           5.32606            3.9944           1.49106           5.66712            2.7657           1.04498          0.953681           0.91128          0.994796
               32           14.7013          0.114117           4.31412           41.5604           1.29384           4.87579           5.67179            3.9542           1.43254           5.67485           2.69704           1.04389          0.951763          0.910511          0.993994
               32           14.6995          0.114851           4.27166           41.4318           1.31552           4.86674           5.34148           3.95099           1.47979            5.6514           2.72011           1.04506          0.952135          0.911057           0.99344
               32           14.6862          0.115013           4.38534           41.2877           1.22408           4.97524           5.23568            3.9291           1.48685           5.66881           2.70627           1.04542          0.951633          0.910709          0.992535
               32           14.6784          0.115761           4.53786           41.0628           1.01457           5.19237           5.46121           3.87994            1.4314            5.6905           2.63257           1.04475          0.949568          0.910179          0.991032
               32            14.672          0.116137           4.49214           41.2169            1.2057           4.99272           5.39649            3.9235            1.4278           5.69823            2.6352           1.04444          0.950257          0.910826          0.991956
               32           14.6641          0.117657           4.70225           40.9995           1.03542           5.16801           5.67762           3.88042           1.33813           5.74038           2.51727           1.04311          0.947527          0.910555          0.990319
               32           14.6639          0.117157           4.62059           41.0794           1.10519           5.09955           5.34339           3.89469           1.40578           5.71573           2.59022           1.04459          0.949039          0.910715           0.99048
               32           14.6629          0.117136           4.62396           41.0746           1.05156           5.15321           5.36345           3.89478           1.40458           5.71403           2.58274           1.04445          0.948778          0.910497          0.990451
               32           14.6628          0.117019           4.62313           41.0956           1.11483           5.08257           5.46183           3.90996           1.39164            5.7228           2.59383           1.04427          0.949068          0.910548          0.990725
               32           14.6619          0.116728           4.60314           41.1781           1.06048           5.12946           5.54025           3.89031           1.38424           5.71382           2.57641           1.04389          0.948712          0.910448          0.990866
               32           14.6605          0.117484           4.69334           41.0304           1.01193           5.19264           5.53649           3.87895           1.36457            5.7296           2.54136           1.04376          0.947842          0.910426          0.990044
               32           14.6599           0.11752           4.68507           41.0523           1.04081           5.15953           5.46527            3.8825           1.37491           5.72699           2.54876           1.04392           0.94809          0.910588          0.990157
               32           14.6594          0.117728           4.70766            41.031           1.02287           5.17764           5.43837           3.87622           1.37338           5.72875           2.53757            1.0439          0.947845          0.910632          0.989956
               32           14.6593          0.117467           4.67501            41.073            1.0161           5.18034           5.43258           3.87812           1.38203           5.72079           2.55007           1.04402           0.94807          0.910544          0.990114
               32           14.6593          0.117466           4.67363            41.074                 1           5.19801           5.39505           3.87309           1.38859            5.7167           2.55004           1.04412          0.948037          0.910539          0.990044
               32           14.6592          0.117822           4.70525           41.0357           1.00282           5.19504           5.47798            3.8721           1.36486           5.72866           2.52305           1.04366          0.947567          0.910621          0.989959
               32           14.6592          0.117811           4.71105           41.0274           1.01496           5.18521           5.43282           3.87729           1.37266            5.7288           2.53699           1.04394          0.947783          0.910593          0.989848
               32           14.6589          0.117689           4.70155           41.0469           1.00052           5.19874           5.46024           3.87452           1.37137           5.72629           2.53455           1.04384          0.947726          0.910531          0.989931
               32           14.6589          0.117666           4.69671            41.058           1.00075           5.19658           5.42611           3.87447           1.37727           5.72457           2.53766           1.04393          0.947808          0.910548          0.989947
               32           14.6589          0.117599           4.68789           41.0711            1.0005           5.19644            5.4462           3.87542           1.37609           5.72303           2.53903           1.04389          0.947829          0.910521          0.990013
               32           14.6589          0.117582           4.68945            41.069            1.0012           5.19607           5.44655           3.87596           1.37636           5.72373            2.5404           1.04391          0.947849          0.910502          0.990001
               32           14.6589          0.117622           4.69202           41.0638                 1           5.19769           5.44759           3.87458            1.3753           5.72374           2.53761           1.04388          0.947798           0.91053          0.989993
               32           14.6589          0.117635           4.69515           41.0605           1.00062           5.19736           5.44411           3.87537           1.37535           5.72469            2.5381            1.0439          0.947803           0.91052          0.989965
               32           14.6589          0.117624            4.6934           41.0588                 1           5.19812           5.44638             3.875           1.37557           5.72423           2.53824           1.04389          0.947805           0.91052          0.989978
               32           14.6589          0.117594           4.68961           41.0658            1.0002           5.19736           5.44934           3.87618           1.37581           5.72388           2.53973            1.0439          0.947832          0.910499          0.989997
