1.832879325576810825e-01	5.018112103433453691e-06	1.831651789674323033e-06
1.851208118832579075e-01	1.182286667148288695e-06	1.426976590759627672e-06
1.869720200020904555e-01	2.149422459969368605e-06	1.506765042878560731e-06
1.888417402021113634e-01	1.577347430063498481e-06	1.498668362628286000e-06
1.907301576041324775e-01	1.661366331477357738e-06	1.538780514780319604e-06
1.926374591801738312e-01	2.511267011267096035e-06	1.753842338326077295e-06
1.945638337719755584e-01	2.272661975269368429e-06	1.725617463680871948e-06
1.965094721096953267e-01	4.808962653675773876e-07	1.441572551523518401e-06
1.984745668307922595e-01	2.433021934556507408e-06	1.702964540296707120e-06
2.004593124991001785e-01	1.071518145005628213e-06	1.664956371442146717e-06
2.024639056240911672e-01	3.591374758756577616e-06	1.989362012411419798e-06
2.044885446803320905e-01	3.221158957963749245e-08	1.360891547796676315e-06
2.065334301271354034e-01	3.487055025808921385e-06	2.013145483121405838e-06
2.085987644284067466e-01	2.358122962873788170e-06	2.092145333163071486e-06
2.106847520726908007e-01	2.365146128950737371e-06	2.090854423254883346e-06
2.127915995934177018e-01	4.524699308504542470e-06	2.313131984911938446e-06
2.149195155893518783e-01	7.471039167274095850e-07	1.816566628509189585e-06
2.171750304146550237e-01	3.486741248170604427e-06	2.235995130048871022e-06
